"","y","Age","DailyRate","DistanceFromHome","HourlyRate","MonthlyIncome","MonthlyRate","NumCompaniesWorked","PercentSalaryHike","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearchDevelopment","Education2","Education3","Education4","EducationFieldLifeSciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnicalDegree","EnvironmentSatisfaction1","EnvironmentSatisfaction2","EnvironmentSatisfaction3","GenderMale","JobInvolvement1","JobInvolvement2","JobInvolvement3","JobLevel1","JobLevel2","JobLevel3","JobLevel4","JobRoleHealthcareRepresentative","JobRoleLaboratoryTechnician","JobRoleManager","JobRoleManufacturingDirector","JobRoleResearchDirector","JobRoleResearchScientist","JobRoleSalesExecutive","JobRoleSalesRepresentative","JobSatisfaction1","JobSatisfaction2","JobSatisfaction3","MaritalStatusMarried","MaritalStatusSingle","OverTimeNo","PerformanceRating3","RelationshipSatisfaction1","RelationshipSatisfaction2","RelationshipSatisfaction3","StockOptionLevel0","StockOptionLevel1","StockOptionLevel2","WorkLifeBalance1","WorkLifeBalance2","WorkLifeBalance3"
"819",0,31,-0.0235080554243803,1.33312738592863,0.0545437657940965,-0.788437843321585,1.07728675056741,-1.0781375376816,-0.876933996723397,-1.06410797552505,0.931286459756357,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.595024735597561,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
"820",0,28,1.60718627115236,-0.887213183824724,0.0545437657940965,-0.701351232528567,0.786465983100333,-1.0781375376816,0.489209469982192,-0.678542601105081,-0.619978238081427,-0.327781771126538,-0.339278279821404,-0.67891464284095,-0.0345080029295606,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0
"821",0,35,0.940534639162783,0.222957101051952,-0.584923328883929,-0.326029180647442,0.588230184599825,-0.677818724751071,-1.15016269006451,-0.807064392578405,0.155654110837465,-0.327781771126538,-0.615282193123818,-0.67891464284095,-0.595024735597561,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"822",0,49,-1.55755028665691,-0.147099660573606,-0.48654377585654,1.40550752955908,-0.341974791921693,1.32377533990155,0.489209469982192,1.37780606246811,0.155654110837465,0.325116878678354,1.04074128669067,-0.0582650626318726,-0.314766369263561,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
"823",0,34,0.496926304121389,-0.887213183824724,1.43185750817754,-0.524629134529079,0.213675515002125,-0.277499911820547,-1.15016269006451,-0.807064392578405,0.155654110837465,-0.654231096028984,-0.615282193123818,-0.67891464284095,-0.595024735597561,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
"824",0,29,-0.774420488483276,0.0996048471767661,-0.240594893288069,-0.682234659427661,0.509554034946895,-1.0781375376816,-0.330476610041161,-0.421499018158432,-0.619978238081427,-0.00133244622409163,0.212729546783426,-0.368589852736411,-0.875283101931561,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
"825",0,42,-1.52285466268719,2.4432976708053,-0.48654377585654,-0.473864012627784,-0.668059333608213,0.523137714040501,1.03566685666443,0.606675313628161,0.155654110837465,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
"826",0,29,-0.209377469547869,-0.147099660573606,0.644821083958427,-0.307337420282112,0.474290260727456,-0.677818724751071,-0.0572479167000435,-0.164455435211784,-0.619978238081427,0.488341541129577,0.764737373388255,-0.368589852736411,-0.595024735597561,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
"827",0,38,-0.915681243217128,-1.01056543769991,-1.42114952961673,-0.777180305828829,-1.16737189765556,-0.677818724751071,-0.603705303382279,-0.550020809631756,-0.619978238081427,-0.00133244622409163,0.488733460085841,0.872709307681744,-1.15554146826556,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
"828",0,28,-0.0730732325239774,-0.393804168323979,-1.32276997658934,-0.807129603686915,1.0923195148761,-0.677818724751071,-0.330476610041161,-1.06410797552505,-0.619978238081427,-0.654231096028984,-0.891286106426233,-0.67891464284095,-0.595024735597561,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
"829",1,18,-1.37663739024338,-0.147099660573606,0.694010860472122,-0.976842291549404,-0.106367822336044,-0.677818724751071,-0.876933996723397,-1.44967334994503,-2.17124293591921,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
"830",1,33,-0.494377237870553,-0.0237474066984202,0.546441530931039,0.365565952869786,0.572073475296098,-1.0781375376816,0.489209469982192,-0.678542601105081,0.155654110837465,-0.327781771126538,-0.615282193123818,-0.67891464284095,-0.314766369263561,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
"831",0,41,-1.57489809864177,0.346309354927139,-0.978441540993482,-0.368935266940587,-0.73928934766899,0.122818901109977,-1.15016269006451,-0.678542601105081,0.931286459756357,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
"832",1,31,0.177230911828988,0.716366116552697,0.300492648362568,-0.826883395891185,-1.13519897217249,-0.677818724751071,-0.876933996723397,-1.19262976699838,1.70691880867525,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.595024735597561,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0
"833",0,37,-1.0792463276458,1.94988865530456,-0.683302881911317,-0.163963122025315,0.401514822298496,1.72409415283207,-0.603705303382279,-0.292977226685108,-0.619978238081427,-0.164557108675315,-0.615282193123818,-0.368589852736411,-0.314766369263561,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
"834",0,27,-1.49559381528241,-0.393804168323979,-0.535733552370234,-0.841964248004122,-0.893972277611626,-0.677818724751071,-0.603705303382279,-0.935586184051729,-2.17124293591921,-0.491006433577761,-0.615282193123818,-0.0582650626318726,-0.595024735597561,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1
"835",0,34,1.48079506954839,-0.0237474066984202,0.202113095335179,-0.167574030277709,-1.1919581944221,-0.677818724751071,1.30889555000555,-0.678542601105081,0.155654110837465,-0.164557108675315,0.212729546783426,-0.368589852736411,-0.314766369263561,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0
"836",0,35,-0.680246651994042,-0.147099660573606,1.67780639074601,-0.463031287870603,-1.01226748833978,-0.677818724751071,0.489209469982192,-0.678542601105081,-0.619978238081427,-0.327781771126538,-0.0632743665189888,-0.368589852736411,-0.0345080029295606,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0
"837",1,29,-0.977637714591624,1.70318414755419,-1.02763131750718,0.176949098274179,-0.44270836210232,-0.677818724751071,-0.603705303382279,-0.03593364373846,0.155654110837465,0.6515662035808,1.04074128669067,0.252059727472666,1.64704219507444,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0
"838",0,40,-0.519159826420351,-0.0237474066984202,1.08752907258168,1.48600954295068,-0.0746163762261114,2.52473177869312,0.489209469982192,1.12076247952146,0.155654110837465,1.79413884073936,0.764737373388255,-0.0582650626318726,2.48781729407644,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0
"839",1,42,-0.796724818178095,0.346309354927139,-1.07682109402087,1.54102279220773,-1.66710594107604,-1.0781375376816,-0.876933996723397,1.37780606246811,-0.619978238081427,2.28381282809303,1.31674519999308,3.35530762851805,2.76807566041044,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
"840",0,42,-0.385333848251439,-0.640508676074351,-1.02763131750718,-0.286309189871115,-1.69436160720581,1.72409415283207,-0.603705303382279,-0.292977226685108,0.155654110837465,-0.164557108675315,-0.0632743665189888,-0.368589852736411,0.24575036340444,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"841",0,35,0.444882868166812,-1.01056543769991,-0.388164222829152,-0.901650437352507,0.284765035938523,1.32377533990155,-0.876933996723397,-0.164455435211784,-0.619978238081427,0.161892216227131,-1.16729001972865,-0.368589852736411,0.80626709607244,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1
"842",0,24,-0.806637853598014,1.82653640142937,-0.8308722114524,-0.61723831088458,-1.11047218228156,2.1244129657626,1.85535293668778,-0.678542601105081,-0.619978238081427,-0.491006433577761,-0.339278279821404,-0.368589852736411,-0.595024735597561,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"843",1,28,1.69144707222168,0.346309354927139,0.644821083958427,-0.84706200083103,1.21412705371376,-0.677818724751071,-1.15016269006451,-1.3211515584717,0.931286459756357,-0.98068042093143,-0.891286106426233,-0.67891464284095,-1.15554146826556,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"844",0,26,1.44114292786871,-0.763860929949538,0.79239041349951,-0.442427870195182,-0.125334394127375,-0.677818724751071,1.85535293668778,-0.421499018158432,-0.619978238081427,0.161892216227131,0.764737373388255,-0.67891464284095,0.80626709607244,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
"845",0,30,0.122709217019431,0.0996048471767661,0.300492648362568,0.0159450714909909,-1.63071822186156,-0.677818724751071,0.76243816332331,-0.164455435211784,0.155654110837465,0.488341541129577,-0.339278279821404,-0.368589852736411,-0.0345080029295606,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
"846",0,40,0.246622159768424,2.07324090917975,1.28428817863645,-0.442003057459607,0.967983099799593,0.122818901109977,-0.603705303382279,0.606675313628161,0.155654110837465,-0.98068042093143,-0.891286106426233,-0.67891464284095,-1.15554146826556,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
"847",0,35,0.0409266748050959,-0.887213183824724,-1.07682109402087,0.800999006834872,0.741086703925517,-0.277499911820547,0.76243816332331,0.478153522154836,-0.619978238081427,-0.00133244622409163,0.764737373388255,1.18303409778628,-0.0345080029295606,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
"848",0,34,-0.330812153441882,-1.01056543769991,1.53023706120492,-0.246376792727,1.60750780197841,-1.0781375376816,1.30889555000555,0.349631730681512,0.155654110837465,0.978015528483246,1.31674519999308,0.562384517577205,1.36678382874044,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
"849",0,35,-0.412594695656217,-0.640508676074351,-0.929251764479788,-0.876586485953541,1.71737342524375,-0.677818724751071,-0.603705303382279,-1.19262976699838,-0.619978238081427,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.595024735597561,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
"850",1,43,1.41140382160896,-0.0237474066984202,0.939959743040593,-0.245739573623636,-0.677753359190449,2.1244129657626,-0.603705303382279,-0.550020809631756,-0.619978238081427,-0.491006433577761,-0.339278279821404,-0.368589852736411,-0.314766369263561,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
"851",0,32,0.14749180556923,-0.887213183824724,0.497251754417345,-0.780791214081222,0.0890581136768593,-0.677818724751071,-0.876933996723397,-1.3211515584717,0.155654110837465,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"852",0,56,-0.209377469547869,-0.640508676074351,1.28428817863645,2.85475617697556,0.598767168928342,0.523137714040501,-0.603705303382279,2.14893681130805,-0.619978238081427,-0.327781771126538,-0.615282193123818,0.562384517577205,-0.595024735597561,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"853",0,29,1.48327332840337,-0.393804168323979,-0.584923328883929,-0.716219678273717,1.68997726598961,-0.677818724751071,-0.603705303382279,-0.164455435211784,1.70691880867525,0.488341541129577,1.04074128669067,-0.67891464284095,1.08652546240644,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
"854",0,19,-0.390290365961399,-0.0237474066984202,-0.584923328883929,-0.83920296522288,-1.00327592837945,-0.677818724751071,2.67503901671113,-1.3211515584717,0.931286459756357,-0.98068042093143,-0.891286106426233,-0.67891464284095,-1.15554146826556,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
"855",0,45,1.62205582428224,-0.270451914448793,0.841580190013204,-0.430320707231275,0.813019183608196,0.523137714040501,1.03566685666443,-0.550020809631756,-0.619978238081427,-0.654231096028984,-0.615282193123818,-0.67891464284095,-0.595024735597561,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
"856",0,37,0.432491573891913,-1.01056543769991,-0.48654377585654,-0.00614519075894517,-0.611440604482979,-0.677818724751071,-0.603705303382279,0.349631730681512,-0.619978238081427,1.14124019093447,1.04074128669067,0.252059727472666,1.92730056140844,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
"857",0,20,0.00623105083537797,-0.763860929949538,1.03833929606798,-0.737035502316926,-0.208646816884853,-0.677818724751071,-0.876933996723397,-1.19262976699838,-0.619978238081427,-0.817455758480207,-0.615282193123818,-0.368589852736411,-0.595024735597561,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
"858",1,44,0.729882636489496,0.0996048471767661,1.48104728469123,-0.757638919992347,-0.489914051894078,-0.677818724751071,-1.15016269006451,-0.678542601105081,0.931286459756357,-0.164557108675315,-0.0632743665189888,-0.67891464284095,-0.595024735597561,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
"859",0,53,1.04214325221696,-0.270451914448793,-0.781682434938705,2.57076886324321,0.607899222013057,0.122818901109977,0.76243816332331,1.8918932283614,2.48255115759414,-0.00133244622409163,0.764737373388255,0.562384517577205,0.80626709607244,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
"860",0,29,0.345752513967618,0.716366116552697,0.152923318821485,-0.920767010453413,1.77300870249832,-1.0781375376816,0.76243816332331,-0.678542601105081,-0.619978238081427,-0.327781771126538,-0.0632743665189888,-0.368589852736411,-0.314766369263561,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
"861",1,22,1.12392579443129,-0.763860929949538,-0.880061987966094,-0.775268648518738,-1.41759015217675,-1.0781375376816,-1.15016269006451,-1.3211515584717,1.70691880867525,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
"862",0,46,1.48575158725835,-0.887213183824724,0.152923318821485,2.23983974222975,1.37457020175599,2.1244129657626,2.1285816300289,2.14893681130805,-0.619978238081427,3.09993614034914,2.97276867980757,3.97595720872713,1.36678382874044,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
"863",0,44,-1.71368059452064,0.96307062430307,0.398872201389956,-0.894853433583296,-1.40972253721146,-0.277499911820547,-0.603705303382279,-0.678542601105081,0.155654110837465,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
"864",0,33,-1.62446327574137,-0.887213183824724,1.62861661423231,-0.616601091781216,-0.826676071033495,-0.677818724751071,-0.603705303382279,-0.807064392578405,-0.619978238081427,-0.327781771126538,-0.0632743665189888,-0.368589852736411,-0.0345080029295606,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
"865",1,41,0.256535195188343,-0.517156422199165,1.43185750817754,-0.933723798888472,0.840134356613581,1.32377533990155,0.489209469982192,-0.807064392578405,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
"866",0,30,1.30483869084482,2.4432976708053,-0.240594893288069,-0.507211812370475,-0.157507319610448,2.1244129657626,1.03566685666443,-0.421499018158432,0.155654110837465,-0.491006433577761,-0.339278279821404,-0.67891464284095,-0.314766369263561,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"867",0,40,0.945491156872743,-0.887213183824724,-0.191405116774375,-0.462181662399452,1.56325246779864,0.923456526971025,-0.876933996723397,-0.807064392578405,-0.619978238081427,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
"868",0,50,1.53283850550297,-0.887213183824724,-1.76547796521259,2.41146408740233,-0.677612866066069,-0.277499911820547,1.85535293668778,2.66302397720135,0.155654110837465,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.595024735597561,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
"869",0,28,0.933099862597844,1.20977513205344,0.595631307444733,-0.702413264367507,-0.261893711024961,-0.677818724751071,-0.876933996723397,-0.678542601105081,-0.619978238081427,-0.164557108675315,0.212729546783426,0.252059727472666,-0.314766369263561,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
"870",0,46,1.60470801229738,0.716366116552697,-0.683302881911317,2.67166188794244,-0.486682710033333,0.923456526971025,-1.15016269006451,1.76337143688808,-0.619978238081427,-0.491006433577761,-0.615282193123818,-0.67891464284095,-0.314766369263561,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
"871",0,35,1.38414297420418,0.96307062430307,1.38266773166384,0.523171477768369,0.943115816784292,0.122818901109977,-0.0572479167000435,0.478153522154836,-0.619978238081427,-0.00133244622409163,0.764737373388255,-0.368589852736411,0.80626709607244,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"872",1,24,0.449839385876772,0.96307062430307,1.53023706120492,-0.911845943006323,-1.53714980102433,-0.677818724751071,-0.603705303382279,-1.3211515584717,0.155654110837465,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0
"873",0,33,0.851317320383508,1.94988865530456,0.79239041349951,-0.417151512428428,-1.32177384134943,-0.677818724751071,-0.876933996723397,-0.164455435211784,0.155654110837465,0.488341541129577,0.764737373388255,-0.67891464284095,-0.875283101931561,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0
"874",0,36,0.283796042593122,-0.393804168323979,-0.289784669801763,-0.799058161710977,-1.04640731756418,-0.677818724751071,-0.330476610041161,-0.550020809631756,0.931286459756357,-0.00133244622409163,0.764737373388255,-0.368589852736411,0.80626709607244,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
"875",0,30,0.125187475874411,-0.270451914448793,-0.8308722114524,-0.639753385870092,-0.422055872818426,-0.677818724751071,-0.603705303382279,-0.164455435211784,0.931286459756357,0.488341541129577,0.764737373388255,1.80368367799536,1.36678382874044,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
"876",0,44,-1.49311555642743,2.4432976708053,-1.6670984121852,-0.416726699692853,-0.922913861233954,-0.677818724751071,2.67503901671113,1.12076247952146,0.155654110837465,2.12058816564181,1.86875302659791,3.35530762851805,3.60885075941244,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
"877",0,20,-0.36798603626658,1.45647963980381,-1.12601087053457,-0.812439762881611,-1.3014023383143,-0.677818724751071,0.489209469982192,-1.19262976699838,-0.619978238081427,-0.817455758480207,-0.891286106426233,-0.0582650626318726,-0.595024735597561,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"878",0,46,-1.61702849917643,-0.887213183824724,-0.289784669801763,0.186082572089056,0.438324020886117,-0.277499911820547,-1.15016269006451,0.0925881477348641,0.155654110837465,-0.164557108675315,-0.339278279821404,-0.368589852736411,-0.0345080029295606,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
"879",0,42,-1.54515899238201,-0.887213183824724,0.644821083958427,-0.0490512770520902,-0.204432023153446,1.72409415283207,0.215980776641074,-0.164455435211784,0.155654110837465,-0.491006433577761,-0.339278279821404,-0.67891464284095,-0.314766369263561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
"880",0,60,-0.263899164357426,-0.270451914448793,-0.683302881911317,-0.272502775964905,-0.480501012560603,-1.0781375376816,0.76243816332331,0.0925881477348641,0.155654110837465,0.6515662035808,0.764737373388255,-0.368589852736411,1.36678382874044,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
"881",0,32,-1.70128930024574,0.469661608802325,0.546441530931039,-0.798633348975401,-0.98093752160299,-0.677818724751071,1.30889555000555,-1.19262976699838,-0.619978238081427,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.595024735597561,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
